subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance,sent,tree,score
A15EZJS1DROADE,1.3,39,5,RC.sub.isl.sh.01,RC.sub.isl.sh,-0.308481457,RC,SUB,island,short,I voted for the congressman who you think the gift from the lobbyist prompted the rumor about.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who))))))))))))))))))),0.4401980756021365
A15EZJS1DROADE,1.3,42,5,RC.sub.isl.sh.05,RC.sub.isl.sh,-0.308481457,RC,SUB,island,short,I researched the Pope who you think the email from the priest criticized the joke about.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))))))))),0.4401980756021365
A1948V3S82RNX5,1.2,15,4,RC.sub.isl.sh.04,RC.sub.isl.sh,0.169795245,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.544986762307196
A1948V3S82RNX5,1.2,28,1,RC.sub.isl.sh.08,RC.sub.isl.sh,-1.188566717,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.24737459455396107
A19P3BIPW6UMQ9,1.2,15,2,RC.sub.isl.sh.04,RC.sub.isl.sh,-1.012792092,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.2858861758892031
A19P3BIPW6UMQ9,1.2,28,3,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.346846607,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.4317924107078791
A1BZDH1VJJK97V,1.1,8,5,RC.sub.isl.sh.07,RC.sub.isl.sh,0.264969364,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.5658390657888761
A1BZDH1VJJK97V,1.1,33,4,RC.sub.isl.sh.03,RC.sub.isl.sh,-0.206087283,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.46263226688689063
A1CE3DR200PXSS,1.2,15,4,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.091243784,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.4877940600214929
A1CE3DR200PXSS,1.2,28,4,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.091243784,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.4877940600214929
A1CM612SSQU5L,1.2,15,3,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.692630813,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.3560323482198431
A1CM612SSQU5L,1.2,28,3,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.692630813,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.3560323482198431
A1HAVPMOU2M5PY,1.4,35,1,RC.sub.isl.sh.06,RC.sub.isl.sh,-1.561077805,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.16575876938129178
A1HAVPMOU2M5PY,1.4,44,1,RC.sub.isl.sh.02,RC.sub.isl.sh,-1.561077805,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.16575876938129178
A1J98D0GPAKZN4,1.4,35,2,RC.sub.isl.sh.06,RC.sub.isl.sh,-0.728197721,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.34823976797519707
A1J98D0GPAKZN4,1.4,44,3,RC.sub.isl.sh.02,RC.sub.isl.sh,0.015493569,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.511179826036172
A1K9WP8Q74E9G2,1.1,8,1,RC.sub.isl.sh.07,RC.sub.isl.sh,-1.222504619,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.2399389236019083
A1K9WP8Q74E9G2,1.1,33,1,RC.sub.isl.sh.03,RC.sub.isl.sh,-1.222504619,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.2399389236019083
A1M852SY36DON7,1.3,39,5,RC.sub.isl.sh.01,RC.sub.isl.sh,0.261721733,RC,SUB,island,short,I voted for the congressman who you think the gift from the lobbyist prompted the rumor about.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who))))))))))))))))))),0.5651275216430509
A1M852SY36DON7,1.3,42,2,RC.sub.isl.sh.05,RC.sub.isl.sh,-0.880336739,RC,SUB,island,short,I researched the Pope who you think the email from the priest criticized the joke about.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))))))))),0.31490666220995445
A1MDT1W0O9A4H1,1.3,39,1,RC.sub.isl.sh.01,RC.sub.isl.sh,-0.886240278,RC,SUB,island,short,I voted for the congressman who you think the gift from the lobbyist prompted the rumor about.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who))))))))))))))))))),0.31361321827648414
A1MDT1W0O9A4H1,1.3,42,1,RC.sub.isl.sh.05,RC.sub.isl.sh,-0.886240278,RC,SUB,island,short,I researched the Pope who you think the email from the priest criticized the joke about.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))))))))),0.31361321827648414
A1NK6UXWXKFMC7,1.1,8,2,RC.sub.isl.sh.07,RC.sub.isl.sh,-1.170580383,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.25131533494674435
A1NK6UXWXKFMC7,1.1,33,2,RC.sub.isl.sh.03,RC.sub.isl.sh,-1.170580383,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.25131533494674435
A1QKX5CZJQONP,1.4,35,3,RC.sub.isl.sh.06,RC.sub.isl.sh,-0.402925399,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.41950575124670764
A1QKX5CZJQONP,1.4,44,3,RC.sub.isl.sh.02,RC.sub.isl.sh,-0.402925399,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.41950575124670764
A1SQMNG9DFY7FH,1.3,39,3,RC.sub.isl.sh.01,RC.sub.isl.sh,-0.484804695,RC,SUB,island,short,I voted for the congressman who you think the gift from the lobbyist prompted the rumor about.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who))))))))))))))))))),0.40156629515299463
A1SQMNG9DFY7FH,1.3,42,6,RC.sub.isl.sh.05,RC.sub.isl.sh,1.138727307,RC,SUB,island,short,I researched the Pope who you think the email from the priest criticized the joke about.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))))))))),0.7572762546843624
A1THS7D4TNY4CR,1.3,39,2,RC.sub.isl.sh.01,RC.sub.isl.sh,-0.526068986,RC,SUB,island,short,I voted for the congressman who you think the gift from the lobbyist prompted the rumor about.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who))))))))))))))))))),0.39252543900502906
A1THS7D4TNY4CR,1.3,42,1,RC.sub.isl.sh.05,RC.sub.isl.sh,-1.041401869,RC,SUB,island,short,I researched the Pope who you think the email from the priest criticized the joke about.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))))))))),0.27961787775505187
A1VSHM4NLZ705D,1.4,35,1,RC.sub.isl.sh.06,RC.sub.isl.sh,-0.962245252,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.29696080477775555
A1VSHM4NLZ705D,1.4,44,1,RC.sub.isl.sh.02,RC.sub.isl.sh,-0.962245252,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.29696080477775555
A1WP410YX2JBKI,1.2,15,4,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.663658797,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.3623800116020289
A1WP410YX2JBKI,1.2,28,3,RC.sub.isl.sh.08,RC.sub.isl.sh,-1.387650212,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.20375612453761627
A233ONYNWKDIYF,1.4,35,1,RC.sub.isl.sh.06,RC.sub.isl.sh,-1.197977096,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.24531281472508104
A233ONYNWKDIYF,1.4,44,2,RC.sub.isl.sh.02,RC.sub.isl.sh,-0.710664379,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.3520812594675647
A263S59PIYRBDO,1.3,39,5,RC.sub.isl.sh.01,RC.sub.isl.sh,0.523361216,RC,SUB,island,short,I voted for the congressman who you think the gift from the lobbyist prompted the rumor about.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (gift-pobj (from (the (lobbyist))))) (prompt (the (rumor-pobj (about (who))))))))))))))))))),0.6224517812172937
A263S59PIYRBDO,1.3,42,3,RC.sub.isl.sh.05,RC.sub.isl.sh,-0.593142711,RC,SUB,island,short,I researched the Pope who you think the email from the priest criticized the joke about.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (email-pobj (from (the (priest))))) (criticize (the (joke-pobj (about (who)))))))))))))))))),0.37782982969398565
A28JXW5YZJDNK4,1.2,15,2,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.842082307,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.32328806919291053
A28JXW5YZJDNK4,1.2,28,4,RC.sub.isl.sh.08,RC.sub.isl.sh,0.027163945,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.5137367629918721
A2GI2J0X6XKOPT,1.1,8,2,RC.sub.isl.sh.07,RC.sub.isl.sh,-0.548771061,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.38755149690251417
A2GI2J0X6XKOPT,1.1,33,1,RC.sub.isl.sh.03,RC.sub.isl.sh,-0.925071218,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.30510550048653634
A2J7PEUIO2WVUN,1.2,15,1,RC.sub.isl.sh.04,RC.sub.isl.sh,-1.291570771,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.22480678077833413
A2J7PEUIO2WVUN,1.2,28,2,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.906506193,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.30917302997367535
A2M5VW97GIYLHB,1.2,15,3,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.482432839,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.4020859601800683
A2M5VW97GIYLHB,1.2,28,3,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.482432839,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.4020859601800683
A2NRW37D7QPLRE,1.4,35,3,RC.sub.isl.sh.06,RC.sub.isl.sh,-0.399373923,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.42028386672744983
A2NRW37D7QPLRE,1.4,44,2,RC.sub.isl.sh.02,RC.sub.isl.sh,-0.845186674,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.32260791366867064
A2OZYT2ECPT2XU,1.2,15,3,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.314807233,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.43881212107694534
A2OZYT2ECPT2XU,1.2,28,2,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.767342632,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.33966326028054367
A2PCVB3ZVRHUNW,1.4,35,2,RC.sub.isl.sh.06,RC.sub.isl.sh,-0.681154957,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.3585466665506917
A2PCVB3ZVRHUNW,1.4,44,2,RC.sub.isl.sh.02,RC.sub.isl.sh,-0.681154957,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.3585466665506917
A2PQHWG79HDCX6,1.4,35,1,RC.sub.isl.sh.06,RC.sub.isl.sh,-1.197358575,RC,SUB,island,short,I respect the musician who you think the picture of orphans accompanied the magazine article about.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (picture (of (the (orphans))))) (accompany (the (magazine_article-pobj (about (who)))))))))))))))))),0.2454483304276408
A2PQHWG79HDCX6,1.4,44,1,RC.sub.isl.sh.02,RC.sub.isl.sh,-1.197358575,RC,SUB,island,short,I met the local hero who you think the speech by the president interrupted the news report about.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (speech-pobj (by (the (president))))) (interrupt (the (news_report-pobj (about (who)))))))))))))))))),0.2454483304276408
A2RDTTBASNV2XF,1.1,8,2,RC.sub.isl.sh.07,RC.sub.isl.sh,-0.433757755,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.41275049413350856
A2RDTTBASNV2XF,1.1,33,2,RC.sub.isl.sh.03,RC.sub.isl.sh,-0.433757755,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.41275049413350856
A2UZQ035V9POIA,1.1,8,4,RC.sub.isl.sh.07,RC.sub.isl.sh,-0.18299517,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.467691664897281
A2UZQ035V9POIA,1.1,33,4,RC.sub.isl.sh.03,RC.sub.isl.sh,-0.18299517,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.467691664897281
A2WVRLFUYWHGKA,1.2,15,4,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.153939702,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.47405761230928944
A2WVRLFUYWHGKA,1.2,28,4,RC.sub.isl.sh.08,RC.sub.isl.sh,-0.153939702,RC,SUB,island,short,I spoke to the author who you think the new book about vampires caused the complaints about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_book-pobj (about (vampires)))) (cause (the (complaints-pobj (about (who))))))))))))))))))),0.47405761230928944
A2Y831RL41QACN,1.1,8,1,RC.sub.isl.sh.07,RC.sub.isl.sh,-1.832513998,RC,SUB,island,short,I admire the peace activist who you think the flyer from the director promoted the new play about.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (peace_activist (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (flyer-pobj (from (the (director))))) (promote (the (new_play-pobj (about (who)))))))))))))))))),0.10628808626051733
A2Y831RL41QACN,1.1,33,4,RC.sub.isl.sh.03,RC.sub.isl.sh,-0.341655152,RC,SUB,island,short,I called the candidate who you think the meeting with the millionaire delayed the fundraiser for.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (meeting-pobj (with (the (millionaire))))) (delay (the (fundraiser-pobj (for (who)))))))))))))))))),0.4329298396256239
A3209D1227UCYP,1.2,15,2,RC.sub.isl.sh.04,RC.sub.isl.sh,-0.852220478,RC,SUB,island,short,I interviewed the soldier who you think the movie about the terrorist inspired the new book about.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (movie-pobj (about (the (terrorist))))) (inspire (the (new_book-pobj (about (who)))))))))))))))))),0.32106683278260906
