subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance,sent,tree,score
A13BY3F6GEIW82,4.1,26,5,WH.adj.non.lg.08,WH.adj.non.lg,0.477419661,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.5930261196255947
A13BY3F6GEIW82,4.1,48,7,WH.adj.non.lg.04,WH.adj.non.lg,1.295853366,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.7666730608359482
A149ROBL26JWPJ,4.2,13,5,WH.adj.non.lg.05,WH.adj.non.lg,0.63653155,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.6267848622900984
A149ROBL26JWPJ,4.2,39,6,WH.adj.non.lg.01,WH.adj.non.lg,1.273063099,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.7618376537287627
A14U5M64AK4MAR,4.2,13,2,WH.adj.non.lg.05,WH.adj.non.lg,-0.65769531,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.3521889675972224
A14U5M64AK4MAR,4.2,39,6,WH.adj.non.lg.01,WH.adj.non.lg,1.412427633,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.791406603412117
A162XXPF5DXJIF,4.1,26,6,WH.adj.non.lg.08,WH.adj.non.lg,0.707085944,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.641754376170334
A162XXPF5DXJIF,4.1,48,7,WH.adj.non.lg.04,WH.adj.non.lg,1.153666541,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.7365053061469331
A1835XBNR2UB4X,4.4,17,4,WH.adj.non.lg.03,WH.adj.non.lg,0.011861917,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.4942488115693573
A1835XBNR2UB4X,4.4,21,3,WH.adj.non.lg.07,WH.adj.non.lg,-0.557510113,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.37344524395451967
A18N2MIANG9MND,4.2,13,3,WH.adj.non.lg.05,WH.adj.non.lg,-0.893879161,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.3020778797487181
A18N2MIANG9MND,4.2,39,7,WH.adj.non.lg.01,WH.adj.non.lg,0.951548784,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.693622015719216
A19P3BIPW6UMQ9,4.1,26,5,WH.adj.non.lg.08,WH.adj.non.lg,0.98758253,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.7012672895331175
A19P3BIPW6UMQ9,4.1,48,6,WH.adj.non.lg.04,WH.adj.non.lg,1.595325625,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.8302120395400385
A1CE3DR200PXSS,4.4,17,6,WH.adj.non.lg.03,WH.adj.non.lg,0.606038173,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.6203150876328778
A1CE3DR200PXSS,4.4,21,6,WH.adj.non.lg.07,WH.adj.non.lg,0.606038173,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.6203150876328778
A1EWQ6YCM8CO0E,4.3,30,7,WH.adj.non.lg.02,WH.adj.non.lg,1.234473774,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.7536501631492755
A1EWQ6YCM8CO0E,4.3,44,1,WH.adj.non.lg.06,WH.adj.non.lg,-0.973777449,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.28512587345378687
A1G308BMFISNUS,4.4,17,1,WH.adj.non.lg.03,WH.adj.non.lg,-1.128698268,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.252256349404612
A1G308BMFISNUS,4.4,21,4,WH.adj.non.lg.07,WH.adj.non.lg,0.404627681,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.5775818575009731
A1HAVPMOU2M5PY,4.2,13,6,WH.adj.non.lg.05,WH.adj.non.lg,0.693936622,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.6389644867384342
A1HAVPMOU2M5PY,4.2,39,7,WH.adj.non.lg.01,WH.adj.non.lg,1.206382127,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.7476899631412479
A1LTRUIMP3O0HG,4.3,30,7,WH.adj.non.lg.02,WH.adj.non.lg,1.058425119,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.7162979496979163
A1LTRUIMP3O0HG,4.3,44,5,WH.adj.non.lg.06,WH.adj.non.lg,0.108810059,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.5148182825130387
A1P8F5UBH6KAU2,4.1,26,5,WH.adj.non.lg.08,WH.adj.non.lg,0.800754214,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.661627957224728
A1P8F5UBH6KAU2,4.1,48,5,WH.adj.non.lg.04,WH.adj.non.lg,0.800754214,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.661627957224728
A1Q8L9UA8SAPIQ,4.3,30,5,WH.adj.non.lg.02,WH.adj.non.lg,0.378305039,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.5719969869855597
A1Q8L9UA8SAPIQ,4.3,44,2,WH.adj.non.lg.06,WH.adj.non.lg,-1.378982882,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.1991535050476411
A1VVTOMG4O0TIE,4.4,17,6,WH.adj.non.lg.03,WH.adj.non.lg,0.751935026,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.6512699983371805
A1VVTOMG4O0TIE,4.4,21,6,WH.adj.non.lg.07,WH.adj.non.lg,0.751935026,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.6512699983371805
A20A0EM29IJLSK,4.2,13,3,WH.adj.non.lg.05,WH.adj.non.lg,0,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.4917320706392644
A20A0EM29IJLSK,4.2,39,5,WH.adj.non.lg.01,WH.adj.non.lg,0.974420315,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.6984746645955814
A233ONYNWKDIYF,4.1,26,3,WH.adj.non.lg.08,WH.adj.non.lg,0.059526682,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.5043618367236187
A233ONYNWKDIYF,4.1,48,2,WH.adj.non.lg.04,WH.adj.non.lg,-0.416686771,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.40332370868529405
A2GK8NS27GDFCZ,4.1,26,5,WH.adj.non.lg.08,WH.adj.non.lg,0.276850519,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.5504713985813472
A2GK8NS27GDFCZ,4.1,48,6,WH.adj.non.lg.04,WH.adj.non.lg,0.787959168,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.658913234472021
A2K9FAOBT66F3U,4.4,17,5,WH.adj.non.lg.03,WH.adj.non.lg,0.42489374,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.5818817038223543
A2K9FAOBT66F3U,4.4,21,5,WH.adj.non.lg.07,WH.adj.non.lg,0.42489374,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.5818817038223543
A2NRW37D7QPLRE,4.3,30,5,WH.adj.non.lg.02,WH.adj.non.lg,0.590022742,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.6169170963376446
A2NRW37D7QPLRE,4.3,44,1,WH.adj.non.lg.06,WH.adj.non.lg,-1.126407053,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.2527424761048867
A2OZTBCBOCHF9E,4.1,26,3,WH.adj.non.lg.08,WH.adj.non.lg,-0.075721815,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.4756661859166328
A2OZTBCBOCHF9E,4.1,48,6,WH.adj.non.lg.04,WH.adj.non.lg,1.449531886,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.7992790065157319
A2PCVB3ZVRHUNW,4.1,26,5,WH.adj.non.lg.08,WH.adj.non.lg,1.016320804,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.7073646842827203
A2PCVB3ZVRHUNW,4.1,48,5,WH.adj.non.lg.04,WH.adj.non.lg,1.016320804,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.7073646842827203
A2UBXHCHM2I6IL,4.3,30,4,WH.adj.non.lg.02,WH.adj.non.lg,0.091287093,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.5111004377710103
A2UBXHCHM2I6IL,4.3,44,3,WH.adj.non.lg.06,WH.adj.non.lg,-0.456435465,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.3948902349805346
A2V6SYSAA0PML1,4.3,30,7,WH.adj.non.lg.02,WH.adj.non.lg,1.007676416,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.7055306059381151
A2V6SYSAA0PML1,4.3,44,1,WH.adj.non.lg.06,WH.adj.non.lg,-1.242019768,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.22821294585445018
A2WWPL2YX6R0OU,4.1,26,3,WH.adj.non.lg.08,WH.adj.non.lg,-0.485386879,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.38874761835306493
A2WWPL2YX6R0OU,4.1,48,6,WH.adj.non.lg.04,WH.adj.non.lg,0.740853657,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.6489188661446552
A2Y0ZGI29KQBTB,4.4,17,1,WH.adj.non.lg.03,WH.adj.non.lg,-1.706919734,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.1295751984455781
A2Y0ZGI29KQBTB,4.4,21,5,WH.adj.non.lg.07,WH.adj.non.lg,0.093786799,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.5116307999716057
A3209D1227UCYP,4.3,30,2,WH.adj.non.lg.02,WH.adj.non.lg,-0.810708862,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.31972410806589197
A3209D1227UCYP,4.3,44,1,WH.adj.non.lg.06,WH.adj.non.lg,-1.273971068,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.2214338439201104
A35JKTPDAWB2NW,4.3,30,3,WH.adj.non.lg.02,WH.adj.non.lg,-0.538423742,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.377494796071824
A35JKTPDAWB2NW,4.3,44,3,WH.adj.non.lg.06,WH.adj.non.lg,-0.538423742,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.377494796071824
A35Z1QH3JQEZG6,4.2,13,2,WH.adj.non.lg.05,WH.adj.non.lg,-0.70297483,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.3425820194724833
A35Z1QH3JQEZG6,4.2,39,6,WH.adj.non.lg.01,WH.adj.non.lg,1.145945271,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.7348670855927597
A36SM7QM8OK3H6,4.3,30,1,WH.adj.non.lg.02,WH.adj.non.lg,-0.938470235,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.2926169990957341
A36SM7QM8OK3H6,4.3,44,4,WH.adj.non.lg.06,WH.adj.non.lg,0.226527298,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.5397943292657542
A3BDSG50MR6TCK,4.1,26,5,WH.adj.non.lg.08,WH.adj.non.lg,0.325530979,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.5607999235725227
A3BDSG50MR6TCK,4.1,48,6,WH.adj.non.lg.04,WH.adj.non.lg,0.846380546,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.6713084883930382
A3E157ZN8XPUKJ,4.1,26,4,WH.adj.non.lg.08,WH.adj.non.lg,0.32598052,WH,ADJ,non,long,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.5608953026107047
A3E157ZN8XPUKJ,4.1,48,5,WH.adj.non.lg.04,WH.adj.non.lg,0.786188313,WH,ADJ,non,long,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.6585375124652189
A3ER1TYH4WEDBH,4.2,13,5,WH.adj.non.lg.05,WH.adj.non.lg,0.280864506,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.5513230455264203
A3ER1TYH4WEDBH,4.2,39,6,WH.adj.non.lg.01,WH.adj.non.lg,0.745743689,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.6499563834096861
A3F1BJR3QXSQE3,4.4,17,3,WH.adj.non.lg.03,WH.adj.non.lg,-1.031654784,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.27284604904435966
A3F1BJR3QXSQE3,4.4,21,6,WH.adj.non.lg.07,WH.adj.non.lg,0.532116678,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.6046311765011309
A3FWFXTCHEX9UM,4.3,30,7,WH.adj.non.lg.02,WH.adj.non.lg,0.997065614,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.703279313866647
A3FWFXTCHEX9UM,4.3,44,4,WH.adj.non.lg.06,WH.adj.non.lg,-0.653249885,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.3531321526700195
A3G9MSZVWB7W42,4.4,17,1,WH.adj.non.lg.03,WH.adj.non.lg,-1.146955624,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.2483826892600942
A3G9MSZVWB7W42,4.4,21,1,WH.adj.non.lg.07,WH.adj.non.lg,-1.146955624,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.2483826892600942
A3I6HQOL7HCBGI,4.4,17,2,WH.adj.non.lg.03,WH.adj.non.lg,-0.639276563,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.3560968700430013
A3I6HQOL7HCBGI,4.4,21,2,WH.adj.non.lg.07,WH.adj.non.lg,-0.639276563,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.3560968700430013
A3LAJ2WEBJQ391,4.4,17,3,WH.adj.non.lg.03,WH.adj.non.lg,-0.323726152,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.4230471475463207
A3LAJ2WEBJQ391,4.4,21,4,WH.adj.non.lg.07,WH.adj.non.lg,0.09624291,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.5121519126284007
A3MAIZOMVSHFZR,4.2,13,5,WH.adj.non.lg.05,WH.adj.non.lg,0.166374993,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.5270318248549635
A3MAIZOMVSHFZR,4.2,39,7,WH.adj.non.lg.01,WH.adj.non.lg,1.105904368,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.7263716139537337
A3Q0XAGQ7TD7MP,4.2,13,6,WH.adj.non.lg.05,WH.adj.non.lg,0.896241367,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.6818874503785871
A3Q0XAGQ7TD7MP,4.2,39,6,WH.adj.non.lg.01,WH.adj.non.lg,0.896241367,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.6818874503785871
A3QH1WW8XBIOC6,4.3,30,3,WH.adj.non.lg.02,WH.adj.non.lg,-0.873143943,WH,ADJ,non,long,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.30647726745603376
A3QH1WW8XBIOC6,4.3,44,3,WH.adj.non.lg.06,WH.adj.non.lg,-0.873143943,WH,ADJ,non,long,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.30647726745603376
A3RTROKHB6J9B9,4.2,13,3,WH.adj.non.lg.05,WH.adj.non.lg,-0.186481146,WH,ADJ,non,long,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.45216639733124575
A3RTROKHB6J9B9,4.2,39,1,WH.adj.non.lg.01,WH.adj.non.lg,-1.000217054,WH,ADJ,non,long,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.2795161869183821
A3T7N659X3PGKV,4.4,17,5,WH.adj.non.lg.03,WH.adj.non.lg,0.449152375,WH,ADJ,non,long,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.5870286543205482
A3T7N659X3PGKV,4.4,21,5,WH.adj.non.lg.07,WH.adj.non.lg,0.449152375,WH,ADJ,non,long,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.5870286543205482
